,Sparklines,rowSum,order_pearson_average,WG_SEC_40-70_12a_122021,WG_SEC_40-70_13a_122021_20220103104224,WG_SEC_40-70_14a_122021,WG_SEC_40-70_15a_122021,WG_SEC_40-70_16a_122021,WG_SEC_40-70_17a_122021,WG_SEC_40-70_18a_122021,WG_SEC_40-70_19a_122021,WG_SEC_40-70_20a_122021,WG_SEC_40-70_21a_122021,WG_SEC_40-70_22a_122021,WG_SEC_40-70_23a_122021,WG_SEC_40-70_24a_122021,WG_SEC_40-70_25a_122021,WG_SEC_40-70_26a_122021,WG_SEC_40-70_27a_122021,WG_SEC_40-70_28a_122021,WG_SEC_40-70_29a_122021,WG_SEC_40-70_30a_122021,WG_SEC_40-70_31a_122021,WG_SEC_40-70_32a_122021,WG_SEC_40-70_33a_122021_20220108060733,WG_SEC_40-70_34a_122021,WG_SEC_40-70_35a_122021,WG_SEC_40-70_36a_122021,WG_SEC_40-70_37a_122021,WG_SEC_40-70_38a_122021,WG_SEC_40-70_39a_122021,WG_SEC_40-70_40a_122021,WG_SEC_40-70_41a_122021,WG_SEC_40-70_42a_122021,WG_SEC_40-70_43a_122021,WG_SEC_40-70_44a_122021,WG_SEC_40-70_45a_122021,WG_SEC_40-70_46a_122021,WG_SEC_40-70_47a_122021,WG_SEC_40-70_48a_122021,WG_SEC_40-70_49a_122021,WG_SEC_40-70_50a_122021,WG_SEC_40-70_51a_122021,WG_SEC_40-70_52a_122021,WG_SEC_40-70_53a_122021,WG_SEC_40-70_54a_122021,WG_SEC_40-70_55a_122021,WG_SEC_40-70_56a_122021,WG_SEC_40-70_57a_122021,WG_SEC_40-70_58a_122021,WG_SEC_40-70_59a_122021,WG_SEC_40-70_60a_122021,WG_SEC_40-70_61a_122021,WG_SEC_40-70_62a_122021
tr|A0A3B6DHH9|A0A3B6DHH9_WHEAT,,287,3912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,18,28,27,24,21,6,19,13,14,8,12,10,8,7,5,0,9,7,8,6,7,9,4,6,6
tr|A0A3B6EJJ4|A0A3B6EJJ4_WHEAT,,358,3913,2,0,3,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,12,18,24,25,23,29,13,18,16,16,11,14,13,8,10,9,4,12,9,11,5,8,12,6,8,8
tr|A0A3B6DPL3|A0A3B6DPL3_WHEAT,,191,3914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,9,12,19,18,21,14,5,12,10,6,3,4,4,5,4,5,2,5,3,4,3,3,5,1,1,2
tr|A0A3B6MRH1|A0A3B6MRH1_WHEAT,,62,3915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,6,7,12,7,2,3,3,2,1,1,1,1,1,1,0,1,1,1,0,0,1,0,0,0
tr|A0A3B6LYZ1|A0A3B6LYZ1_WHEAT,,195,3916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,10,18,20,19,30,25,8,11,11,6,4,4,1,1,2,2,0,2,3,1,1,3,2,0,0,1
tr|M4VP35|M4VP35_WHEAT,,245,3917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,12,21,24,25,33,23,10,13,12,7,6,7,5,7,3,3,0,4,5,4,3,2,6,2,1,3
tr|A0A3B6HXP8|A0A3B6HXP8_WHEAT,,149,3918,1,1,0,1,2,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,11,18,16,17,5,8,6,7,5,3,3,2,4,2,0,4,1,4,2,2,5,2,1,2
tr|A0A3B6HY81|A0A3B6HY81_WHEAT,,151,3919,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,14,15,23,24,19,4,10,8,8,5,3,3,0,1,1,0,1,1,1,1,0,4,0,0,0
tr|A0A3B6BWU8|A0A3B6BWU8_WHEAT,,196,3920,4,0,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,18,21,22,29,22,3,6,9,5,5,3,2,3,4,7,2,4,3,2,3,2,4,2,3,2
tr|A0A3B6GSD3|A0A3B6GSD3_WHEAT,,53,3921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,4,6,8,6,1,2,2,1,2,0,2,2,2,1,0,1,1,1,1,1,1,1,1,1
tr|A0A3B6SGY5|A0A3B6SGY5_WHEAT,,27,3922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,4,3,4,4,0,1,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0
tr|A0A3B6RGH8|A0A3B6RGH8_WHEAT,,52,3923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,8,8,6,7,3,2,2,0,1,1,0,2,1,1,1,0,0,0,0,0,1,0,0,0
tr|W5H014|W5H014_WHEAT,,153,3924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,21,34,27,37,18,2,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tr|A0A3B6PMQ6|A0A3B6PMQ6_WHEAT,,103,3925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,10,18,15,17,8,2,1,0,4,4,2,2,2,3,2,0,2,2,1,1,0,3,0,0,0
tr|A0A3B6G229|A0A3B6G229_WHEAT,,324,3926,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,43,55,41,42,31,3,9,9,9,5,6,6,6,8,7,4,6,5,1,0,1,7,1,2,4
tr|A0A3B6KJ15|A0A3B6KJ15_WHEAT,,155,3927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,18,19,19,23,12,3,8,6,6,5,3,3,3,3,2,1,1,2,1,1,3,3,1,1,1
tr|A0A3B5Y1V9|A0A3B5Y1V9_WHEAT,,59,3928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,4,5,6,9,5,1,1,2,1,1,1,1,0,1,2,0,2,1,0,2,2,4,1,2,1
tr|A0A3B6HQD7|A0A3B6HQD7_WHEAT,,23,3929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,3,3,0,1,1,1,1,1,0,0,1,1,0,1,0,0,1,0,1,0,0,0
tr|A0A3B6KRD0|A0A3B6KRD0_WHEAT,,8,3930,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tr|A0A3B6KH86|A0A3B6KH86_WHEAT,,7,3931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tr|A0A3B6HXB6|A0A3B6HXB6_WHEAT,,18,3932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,3,1,0,0,2,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0
tr|A0A3B6NPC3|A0A3B6NPC3_WHEAT,,5,3933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tr|A0A3B6NJS5|A0A3B6NJS5_WHEAT,,55,3934,0,0,0,0,0,0,4,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,3,2,3,2,2,3,4,0,3,3,1,2,0,0,2,2,0,0,1,4,3,2,2,1,0,0,1
tr|A0A3B5YXB5|A0A3B5YXB5_WHEAT,,20,3935,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,2,1,0,1,0,1,1,1,1,0,1,1,1,1,0,0,1,0,0,1,0,0,0,1
tr|A0A3B6PUG3|A0A3B6PUG3_WHEAT,,39,3936,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,1,1,1,0,0,0,0,0,0,0,1,1,2,1,1,2,0,3,2,1,1,2,2,2,2,2,0,1,1,1,1,2,0,0,0,0
tr|W5BMW7|W5BMW7_WHEAT,,97,3937,1,0,1,0,1,0,0,0,1,1,2,0,2,2,3,4,2,2,1,2,1,0,0,1,1,3,4,5,3,3,4,1,4,4,2,3,3,2,2,3,2,0,3,3,2,2,3,2,2,2,2
tr|A0A2X0TVC8|A0A2X0TVC8_WHEAT,,53,3938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,4,6,0,1,1,1,2,2,0,2,3,2,2,3,1,1,2,2,4,3,3,2,1,0,2
tr|A0A3B6LQS2|A0A3B6LQS2_WHEAT,,27,3939,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,1,3,0,0,2,0,0,1,0,1,2,1,1,2,1,0,0,0,3,1,1,1,0,1,1
tr|A0A3B6I2T0|A0A3B6I2T0_WHEAT,,12,3940,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,1,1
tr|A0A3B6EM74|A0A3B6EM74_WHEAT,,20,3941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,0,0,0,1,1,0,0,0,1,1,1,1,0,1,1,2,1,0,0,0,1,1
tr|A0A3B6KMG6|A0A3B6KMG6_WHEAT,,36,3942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,1,2,0,0,0,0,0,0,0,3,0,3,1,0,1,3,4,0,0,0,0,2,4
tr|A0A3B6B6W4|A0A3B6B6W4_WHEAT,,18,3943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,2,1,0,1,0,1,0,1,1,1,0,0,1,1,0,0,0,1,0,0,2,1,0,1
tr|A0A3B6ENU9|A0A3B6ENU9_WHEAT,,10,3944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,1,0,1,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0
tr|A0A3B5Y061|A0A3B5Y061_WHEAT,,30,3945,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,5,1,0,2,0,1,0,2,2,1,1,1,2,0,0,0,0,1,0,1,1,2,2,1
tr|A0A0D3MT25|A0A0D3MT25_WHEAT,,49,3946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,1,0,2,0,1,1,1,2,1,0,3,3,2,0,5,2,2,0,4,3,2,1,4
tr|A0A3B6HV22|A0A3B6HV22_WHEAT,,30,3947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,1,0,1,0,1,1,2,2,0,1,1,1,0,0,2,1,2,1,1,1,1,2,2
tr|A0A1D6CXJ5|A0A1D6CXJ5_WHEAT,,208,3948,1,2,6,0,0,0,1,0,0,1,0,0,1,0,0,0,0,12,9,1,0,0,0,0,10,0,17,20,8,10,4,3,0,9,11,0,11,12,8,6,6,1,0,3,6,8,0,9,7,5,0
tr|A0A3B6NXW9|A0A3B6NXW9_WHEAT,,440,3949,1,2,5,1,2,0,1,1,2,3,0,1,7,4,7,2,1,19,16,3,0,0,0,0,16,1,27,32,18,18,18,1,1,12,11,1,15,2,11,1,10,2,18,15,21,21,19,25,21,24,1
tr|A0A3B6EHV9|A0A3B6EHV9_WHEAT,,11,3950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,1,1,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0
tr|A0A3B6RK46|A0A3B6RK46_WHEAT,,93,3951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,5,9,2,4,3,1,7,2,4,2,5,5,3,5,6,2,0,8,0,0,0,7,10,0,0
tr|A0A3B6KEJ3|A0A3B6KEJ3_WHEAT,,13,3952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,1,1,1,0,0
tr|A0A077RSI2|A0A077RSI2_WHEAT,,29,3953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,3,2,1,2,1,0,1,1,2,2,1,0,1,0,2,0,1,1,0,1,0,1,1,1,1
tr|A0A3B6FVF7|A0A3B6FVF7_WHEAT,,22,3954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,2,2,1,1,0,0,0,1,1,1,1,1,0,0,1,0,1,1,0,1,1,1,1,0,1
tr|Q0Q5D4|Q0Q5D4_WHEAT,,130,3955,2,3,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,3,5,2,3,2,1,1,1,4,7,8,4,5,5,3,7,4,3,3,5,4,5,1,1,1,2,5,2,5,2,4,3,2,2
tr|A0A1D5V2V1|A0A1D5V2V1_WHEAT,,19,3956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,1,1,0,1,1,0,0,1,1,1,0,1,0,1,1,0,1,1,1,0,1,0
tr|A0A3B5Y4T8|A0A3B5Y4T8_WHEAT,,62,3957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,6,2,1,2,1,2,3,3,1,1,2,2,1,3,0,5,5,1,3,3,1,1,3,3
tr|A0A3B5XVA9|A0A3B5XVA9_WHEAT,,7,3958,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
tr|A0A3B5ZZW5|A0A3B5ZZW5_WHEAT,,4,3959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
tr|A0A3B6FGV4|A0A3B6FGV4_WHEAT,,5,3960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
tr|A0A3B6NUA3|A0A3B6NUA3_WHEAT,,4,3961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
tr|A0A3B6ECJ1|A0A3B6ECJ1_WHEAT,,32,3962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,0,0,0,1,2,2,2,2,1,1,1,1,1,1,3,1,1,2,1,1,1,1,0,1
tr|A0A3B6I180|A0A3B6I180_WHEAT,,54,3963,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,5,5,1,2,2,0,3,1,3,2,1,1,0,1,1,4,1,4,4,1,2,1,0,0,1
tr|A0A3B6KL60|A0A3B6KL60_WHEAT,,6,3964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0
tr|A0A1D5UPR7|A0A1D5UPR7_WHEAT,,27,3965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2,2,0,0,1,1,2,1,0,0,0,0,1,1,0,2,1,1,3,2,3,1,1,0,0
tr|A0A3B6NKZ1|A0A3B6NKZ1_WHEAT,,12,3966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,0,1
tr|A0A3B6EQ25|A0A3B6EQ25_WHEAT,,7,3967,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0
tr|A0A3B6KD69|A0A3B6KD69_WHEAT,,11,3968,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0
sp|Q03033|EF1A_WHEAT,,90,3969,2,3,3,4,1,2,2,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,1,4,4,5,1,3,5,2,1,2,3,1,1,2,1,1,3,1,4,2,2,4,7,4
tr|A0A3B6NPA8|A0A3B6NPA8_WHEAT,,18,3970,1,1,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0
tr|A0A3B6EDQ5|A0A3B6EDQ5_WHEAT,,5,3971,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
tr|A0A3B6RJ17|A0A3B6RJ17_WHEAT,,7,3972,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
tr|A0A3B5Y6C5|A0A3B5Y6C5_WHEAT,,6,3973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
tr|A0A3B6B5Z0|A0A3B6B5Z0_WHEAT,,6,3974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
tr|A0A3B6SCA7|A0A3B6SCA7_WHEAT,,6,3975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
tr|A0A3B6KB89|A0A3B6KB89_WHEAT,,12,3976,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2,1,0,0,0,0,0,0,1,0,2,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
tr|A0A3B6TE93|A0A3B6TE93_WHEAT,,6,3977,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
tr|A0A1D5UPJ9|A0A1D5UPJ9_WHEAT,,2,3978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
tr|A0A3B5Y386|A0A3B5Y386_WHEAT,,3,3979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
tr|A0A3B6JQY1|A0A3B6JQY1_WHEAT,,5,3980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
tr|A0A3B6RHW0|A0A3B6RHW0_WHEAT,,8,3981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0
tr|A0A3B6EBN5|A0A3B6EBN5_WHEAT,,11,3982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,3,3,0,1,0,0,0,0,0,0,0,0,0,0
tr|A0A3B6TZG1|A0A3B6TZG1_WHEAT,,4,3983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
tr|A0A3B5Z205|A0A3B5Z205_WHEAT,,2,3984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
tr|A0A3B6GZG7|A0A3B6GZG7_WHEAT,,3,3985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
tr|A0A3B6CE46|A0A3B6CE46_WHEAT,,6,3986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
tr|A0A3B5XYW0|A0A3B5XYW0_WHEAT,,5,3987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
tr|A0A3B6NSI1|A0A3B6NSI1_WHEAT,,3,3988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
tr|A0A1D5UMP1|A0A1D5UMP1_WHEAT,,3,3989,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
tr|A0A3B6I1F7|A0A3B6I1F7_WHEAT,,12,3990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,0,0,1,0,1,0,0,0,0,0,0,0,3,1,0,1,0,1,0,0,0
tr|A0A1D5UTL0|A0A1D5UTL0_WHEAT,,3,3991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
tr|A0A3B6D5H3|A0A3B6D5H3_WHEAT,,2,3992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
tr|A0A3B6B178|A0A3B6B178_WHEAT,,7,3993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0
tr|A0A3B6QCT1|A0A3B6QCT1_WHEAT,,8,3994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0
tr|A0A1D5UNQ5|A0A1D5UNQ5_WHEAT,,12,3995,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,1,0,0,2,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
tr|A0A3B6LKG2|A0A3B6LKG2_WHEAT,,13,3996,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,2,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
tr|A0A3B6HMQ4|A0A3B6HMQ4_WHEAT,,13,3997,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2,0,1,0,0,0,0,1,0,0,1,0,0,2,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
tr|A0A3B5YR38|A0A3B5YR38_WHEAT,,3,3998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
tr|A0A3B6HST6|A0A3B6HST6_WHEAT,,4,3999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
tr|A0A3B6FN72|A0A3B6FN72_WHEAT,,3,4000,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tr|A0A3B6SFK8|A0A3B6SFK8_WHEAT,,2,4001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tr|A0A1D5V217|A0A1D5V217_WHEAT,,2,4002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tr|A0A3B6PTI3|A0A3B6PTI3_WHEAT,,2,4003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tr|A0A3B6NU95|A0A3B6NU95_WHEAT,,65,4004,0,0,2,1,0,0,0,1,1,0,0,0,1,1,3,1,0,3,3,1,2,0,0,0,0,3,1,4,1,7,4,0,0,0,3,1,0,1,2,2,2,2,3,1,0,1,1,1,2,1,2
tr|A0A3B6RR17|A0A3B6RR17_WHEAT,,26,4005,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2,1,0,0,0,0,2,1,0,0,0,4,2,0,0,1,0,0,0,0,1,1,0,0,1,0,2,1,3,0,1,0,1
